Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,Hapot g/l,Sokeri g/l,Kantavierrep-%,Väri EBC,Katkerot EBU,Energia kcal/100 ml,Valikoima,EAN
951456,Josefina Piñol Vi Dolc Bianco 2016,Celler Piñol,"0,5 l",28.12,56.24,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Väkevät viinit,,,Espanja,,2016,,,,"Meripihkankeltainen, makea, kuivatun aprikoosinen, kukkainen, rusinainen",pullo,luonnonkorkki,15.0,,190,,,,160.0,tilausvalikoima,6419294118171
945656,Josefina Piñol Vi Dolc Tinto 2016,Celler Piñol,"0,5 l",28.12,56.24,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Väkevät viinit,,,Espanja,,2016,,,,"Tummanpunainen, makea, tumman marjainen, kuningatarhilloinen",pullo,luonnonkorkki,15.0,,190,,,,160.0,tilausvalikoima,6419294125896
953836,La Guita Manzanilla Sherry,Hijos De Rainera Perez Marin,"0,375 l",8.90,23.47,uutuus,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Manzanilla,,,"Vaaleankeltainen, kuiva, sitruksinen, pähkinäinen, hennon suolainen",pullo,metallinen kierrekapseli,15.0,,2,,,,80.0,tilausvalikoima,8411390200024
335214,La Ina Fino Sherry,La Ina,"0,375 l",10.09,26.64,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Kullankeltainen, kuiva, mantelinen, keltaomenainen, suolaheinäinen, yrttinen, kevyen mineraalinen",pullo,luonnonkorkki,15.0,4.3,,,,,80.0,vakiovalikoima,8412325002768
953051,La Petarda,Caracter Mediterrani,"0,75 l",11.92,15.89,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit","Hedelmä-, Aromatisoidut- ja Muut viinit",ympäristövastuullinen pakkaus,,Espanja,,,,"Matala-alkoholinen viini (0,6-9,9%)","Garnacha, ","Makea, keskihapokas, metsämansikkainen, vadelmainen, marjainen",pullo,patenttikorkki,7.0,4.7,70,,,,70.0,tilausvalikoima,8437005222298
916768,La Sueca Sangria,Democratic Wines,1 l,15.99,15.99,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit","Hedelmä-, Aromatisoidut- ja Muut viinit",,,Espanja,,,,,"Grenache Noir, Tempranillo, ","Makea, keskihapokas, hedelmäinen, kanelinen, sitruksinen",pullo,patenttikorkki,11.0,4.4,70,,,,90.0,tilausvalikoima,8421915100616
319517,Leyenda Pale Cream Sherry,Bodegas M. Gil Luque,"0,75 l",18.90,25.07,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Vaaleankeltainen, makea, kypsän hedelmäinen, kevyen mantelinen, hennon mausteinen",pullo,luonnonkorkki,17.5,3.3,110,,,,140.0,vakiovalikoima,8412449103273
917462,Lolailo Sangria Sofisticada Rosé,Bodegas Sanviver,"0,75 l",9.99,13.32,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit","Hedelmä-, Aromatisoidut- ja Muut viinit",,,Espanja,,,,"Saattaa sisältää sakkaa. Matala-alkoholinen viini (0,6-9,9%)",,"Makea, greippinen, meloninen, sitruksinen",pullo,kruunukorkki,7.0,4.3,85,,,,80.0,tilausvalikoima,8437001603220
320996,Lustau Almacenista Amontillado del Puerto Sherry,Bodegas Lustau,"0,5 l",30.24,60.48,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Mahonginruskea, kuiva, sitruksinen, pähkinäinen, kevyen mineraalinen, tamminen, tyylikäs, pitkä",pullo,luonnonkorkki,18.5,,2,,,,100.0,erikoiserä,8412325002942
313464,Lustau Peninsula Palo Cortado Sherry,Emilio Lustau,"0,375 l",16.86,44.69,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Meripihkanruskea, kuiva, kuivatun taatelinen, suolaheinäinen, hennon sitruunankuorinen, pähkinäinen, kevyen mantelinen, tasapainoinen",pullo,luonnonkorkki,19.0,5.6,,,,,110.0,vakiovalikoima,8412325000368
351124,Lustau San Emilio Pedro Ximénez Sherry,Emilio Lustau,"0,375 l",20.40,54.13,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,"Pedro Ximénez, ","Mahonginruskea, makea, taatelinen, luumuhilloinen, uuniomenainen, rusinainen, kevyen teemäinen, pitkä",pullo,luonnonkorkki,17.0,4.1,420,,,,270.0,vakiovalikoima,8412325000344
909447,Lustau Vermut Blanco,Emilio Lustau,"0,75 l",25.43,33.91,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Vermutit,,,Espanja,,,,,,"Kullankeltainen, makea, kuivahedelmäinen, kukkainen, yrttinen",pullo,luonnonkorkki,15.0,,140,,,,140.0,tilausvalikoima,8412325003727
943383,Matusalem Oloroso Sherry 30,Gonzalez Byass,"0,375 l",29.99,79.97,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Mahonginruskea, makea, rusinainen, mausteinen, kuivahedelmäinen",pullo,luonnonkorkki,20.5,,140,,,,170.0,tilausvalikoima,8410023223621
002901,Muscat,Altia,"0,75 l",10.69,14.12,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Väkevät viinit,,,Espanja,,,DO Valencia,Jälkiruokaviini,,"Keltainen, makea, kukkainen, hunajainen, kevyen keltarusinainen, hennon sitruksinen",pullo,metallinen kierrekapseli,15.0,3.7,190,,,,160.0,vakiovalikoima,6412700290157
336796,Navarro Premium Rosso Vermouth,Bodegas Navarro,"0,5 l",14.77,29.54,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Vermutit,vegaaninen,,Espanja,,,,,,"Tummanruskea, makea, tumman kirsikkainen, kuivahedelmäinen, kevyen viikunainen, hennon vadelmainen, yrttinen",pullo,metallinen kierrekapseli,15.0,4.5,150,,,,150.0,vakiovalikoima,8421956001682
316997,Nobleza Medium Dry Sherry,Williams & Humbert,"0,75 l",13.19,17.45,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Kellanruskea, puolikuiva, kypsän hedelmäinen, pähkinäinen, hennon mantelinen, lämmin",pullo,metallinen kierrekapseli,20.0,3.9,25,,,,120.0,vakiovalikoima,8410028141104
938225,Noe Pedro Ximénez,Gonzalez Byass,"0,375 l",29.99,79.97,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Mahonginruskea, makea, kuivahedelmäinen, rusinainen, kahvinen",pullo,luonnonkorkki,15.5,,350,,,,230.0,tilausvalikoima,8410023090476
952455,Osborne Fino Quinta Sherry,Osborne,"0,375 l",8.70,23.2,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,,,,"Vaaleanviherkeltainen, kuiva, hennon suolainen, mantelinen, sitruksinen",pullo,metallinen kierrekapseli,15.0,,1,,,,80.0,tilausvalikoima,8410337008044
360944,Osborne Manzanilla Sherry,Bodegas Osborne,"0,375 l",8.98,23.95,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Manzanilla,,,"Vaaleankeltainen, kuiva, keltaomenainen, suolaheinäinen, pähkinäinen, mantelinen, aromikas",pullo,metallinen kierrekapseli,15.0,3.7,,,,,80.0,vakiovalikoima,8410337050043
373486,Osborne VORS Amontillado 51-1A,Osborne,"0,5 l",65.00,130.0,,S10,"Jälkiruokaviinit, väkevöidyt ja muut viinit",Sherryt,,,Espanja,,,DO Jerez-Xérès-Sherry,,,"Mahonginruskea, kuiva, hapokas, pähkinäinen, kevyen suolaheinäinen, hennon kaakaoinen, mineraalinen, ryhdikäs, pitkä",pullo,luonnonkorkki,19.0,8.3,5,,,,110.0,erikoiserä,8410337066532
